Fecha;Demanda (MW)
2014-09-08 22;31245.33
2014-09-08 23;28573.66
2014-09-09 00;26993.83
2014-09-09 01;25429.0
2014-09-09 02;24360.0
2014-09-09 03;23958.5
2014-09-09 04;23762.0
2014-09-09 05;23825.0
2014-09-09 06;25537.0
2014-09-09 07;28113.66
2014-09-09 08;29841.0
2014-09-09 09;31776.66
2014-09-09 10;33495.66
2014-09-09 11;34377.66
2014-09-09 12;35295.33
2014-09-09 13;35812.16
2014-09-09 14;34882.0
2014-09-09 15;33962.0
2014-09-09 16;33865.66
2014-09-09 17;34013.33
2014-09-09 18;33552.16
2014-09-09 19;32950.33
2014-09-09 20;32883.83
2014-09-09 21;34214.5
2014-09-09 22;31470.0
2014-09-09 23;28779.0
2014-09-10 00;27308.33
2014-09-10 01;25545.5
2014-09-10 02;24524.66
2014-09-10 03;24117.16
2014-09-10 04;23968.5
2014-09-10 05;24261.83
2014-09-10 06;25783.5
2014-09-10 07;28439.5
2014-09-10 08;30049.33
2014-09-10 09;31752.66
2014-09-10 10;33117.0
2014-09-10 11;34026.16
2014-09-10 12;34932.0
2014-09-10 13;35486.33
2014-09-10 14;34594.83
2014-09-10 15;33925.83
2014-09-10 16;33959.66
2014-09-10 17;34068.0
2014-09-10 18;33552.0
2014-09-10 19;32634.66
2014-09-10 20;33012.66
2014-09-10 21;34196.83
2014-09-10 22;31454.33
2014-09-10 23;28896.83
2014-09-11 00;27376.5
2014-09-11 01;25726.83
2014-09-11 02;24556.5
2014-09-11 03;23988.83
2014-09-11 04;23608.16
2014-09-11 05;23698.16
2014-09-11 06;24711.16
2014-09-11 07;26923.33
2014-09-11 08;28131.16
2014-09-11 09;29823.83
2014-09-11 10;31207.0
2014-09-11 11;32045.83
2014-09-11 12;32975.66
2014-09-11 13;33526.33
2014-09-11 14;32754.66
2014-09-11 15;31987.83
2014-09-11 16;31976.0
2014-09-11 17;32057.33
2014-09-11 18;31830.66
2014-09-11 19;31051.66
2014-09-11 20;31731.33
2014-09-11 21;33368.16
2014-09-11 22;30906.0
2014-09-11 23;28208.83
2014-09-12 00;26709.16
2014-09-12 01;25240.33
2014-09-12 02;24149.83
2014-09-12 03;23554.0
2014-09-12 04;23291.33
2014-09-12 05;23467.83
2014-09-12 06;24937.33
2014-09-12 07;27576.66
2014-09-12 08;29176.83
2014-09-12 09;31148.66
2014-09-12 10;32765.5
2014-09-12 11;33506.16
2014-09-12 12;34057.83
2014-09-12 13;34567.0
2014-09-12 14;33616.16
2014-09-12 15;32669.5
2014-09-12 16;32557.66
2014-09-12 17;32553.0
2014-09-12 18;32051.83
2014-09-12 19;31504.66
2014-09-12 20;31877.83
2014-09-12 21;32817.0
2014-09-12 22;30299.33
2014-09-12 23;28007.33
2014-09-13 00;26815.5
2014-09-13 01;25384.33
2014-09-13 02;23979.66
2014-09-13 03;23312.83
2014-09-13 04;22866.33
2014-09-13 05;22578.83
2014-09-13 06;22836.66
2014-09-13 07;23383.66
2014-09-13 08;23934.5
2014-09-13 09;26368.33
2014-09-13 10;28311.66
2014-09-13 11;29374.66
2014-09-13 12;29886.0
2014-09-13 13;30322.83
2014-09-13 14;30037.16
2014-09-13 15;29111.33
2014-09-13 16;28242.66
2014-09-13 17;27994.0
2014-09-13 18;27778.83
2014-09-13 19;27732.66
2014-09-13 20;28690.83
2014-09-13 21;30309.83
2014-09-13 22;28593.0
2014-09-13 23;26690.5
2014-09-14 00;25007.0
2014-09-14 01;23507.0
2014-09-14 02;22402.66
2014-09-14 03;21742.66
2014-09-14 04;21231.0
2014-09-14 05;21036.33
2014-09-14 06;21056.16
2014-09-14 07;21127.16
2014-09-14 08;20985.16
2014-09-14 09;22642.66
2014-09-14 10;24186.5
2014-09-14 11;25308.5
2014-09-14 12;25816.83
2014-09-14 13;26515.83
2014-09-14 14;26754.0
2014-09-14 15;25979.83
2014-09-14 16;25312.0
2014-09-14 17;24962.66
2014-09-14 18;25108.33
2014-09-14 19;25370.16
2014-09-14 20;27238.33
2014-09-14 21;29555.66
2014-09-14 22;28317.83
2014-09-14 23;26252.0
2014-09-15 00;24298.66
2014-09-15 01;22834.83
2014-09-15 02;22001.16
2014-09-15 03;21712.66
2014-09-15 04;21494.83
2014-09-15 05;21913.16
2014-09-15 06;23986.66
2014-09-15 07;27322.0
2014-09-15 08;29318.83
2014-09-15 09;30942.0
2014-09-15 10;32156.0
2014-09-15 11;32985.66
2014-09-15 12;33602.83
2014-09-15 13;33943.0
2014-09-15 14;33101.33
2014-09-15 15;32465.66
2014-09-15 16;32385.5
2014-09-15 17;32590.5
2014-09-15 18;32152.33
2014-09-15 19;31505.16
2014-09-15 20;32532.5
2014-09-15 21;33647.66
2014-09-15 22;30642.16
2014-09-15 23;27881.0
2014-09-16 00;26225.16
2014-09-16 01;24768.66
2014-09-16 02;23748.33
2014-09-16 03;23240.66
2014-09-16 04;22977.5
2014-09-16 05;23263.16
2014-09-16 06;25207.5
2014-09-16 07;28301.83
2014-09-16 08;30013.66
2014-09-16 09;31564.83
2014-09-16 10;32658.83
2014-09-16 11;33253.83
2014-09-16 12;33878.83
2014-09-16 13;34013.16
2014-09-16 14;32799.83
2014-09-16 15;32288.16
2014-09-16 16;32194.83
2014-09-16 17;32480.66
2014-09-16 18;32084.16
2014-09-16 19;31899.33
2014-09-16 20;33285.66
2014-09-16 21;33946.16
2014-09-16 22;30473.83
2014-09-16 23;27779.83
2014-09-17 00;26305.16
2014-09-17 01;24802.83
2014-09-17 02;23903.83
2014-09-17 03;23444.0
2014-09-17 04;23187.83
2014-09-17 05;23684.83
2014-09-17 06;25558.5
2014-09-17 07;28727.66
2014-09-17 08;30404.83
2014-09-17 09;31796.33
2014-09-17 10;32748.33
2014-09-17 11;33461.0
2014-09-17 12;33966.83
2014-09-17 13;34112.33
2014-09-17 14;32932.0
2014-09-17 15;32303.16
2014-09-17 16;32250.16
2014-09-17 17;32396.66
2014-09-17 18;31941.33
2014-09-17 19;31521.16
2014-09-17 20;32789.5
2014-09-17 21;33588.66
2014-09-17 22;30534.5
2014-09-17 23;27802.16
2014-09-18 00;26256.33
2014-09-18 01;24729.5
2014-09-18 02;23756.83
2014-09-18 03;23338.16
2014-09-18 04;23221.16
2014-09-18 05;23265.66
2014-09-18 06;25056.16
2014-09-18 07;28385.83
2014-09-18 08;30129.83
2014-09-18 09;31429.5
2014-09-18 10;32487.33
2014-09-18 11;33074.83
2014-09-18 12;33588.33
2014-09-18 13;33864.5
2014-09-18 14;32728.16
2014-09-18 15;31965.16
2014-09-18 16;31991.33
2014-09-18 17;32143.16
2014-09-18 18;31777.0
2014-09-18 19;31422.0
2014-09-18 20;32860.33
2014-09-18 21;33639.83
2014-09-18 22;30520.83
2014-09-18 23;27803.66
2014-09-19 00;26247.16
2014-09-19 01;24801.16
2014-09-19 02;23787.0
2014-09-19 03;23240.83
2014-09-19 04;22964.0
2014-09-19 05;23253.66
2014-09-19 06;25021.33
2014-09-19 07;28239.83
2014-09-19 08;30059.0
2014-09-19 09;31349.16
2014-09-19 10;32449.0
2014-09-19 11;33002.0
2014-09-19 12;33520.66
2014-09-19 13;33765.83
2014-09-19 14;32584.0
2014-09-19 15;31603.33
2014-09-19 16;31323.83
2014-09-19 17;31205.83
2014-09-19 18;30916.66
2014-09-19 19;30556.66
2014-09-19 20;31857.33
2014-09-19 21;32500.0
2014-09-19 22;29713.5
2014-09-19 23;27391.5
2014-09-20 00;25981.33
2014-09-20 01;24489.5
2014-09-20 02;23299.33
2014-09-20 03;22707.33
2014-09-20 04;22200.83
2014-09-20 05;21896.0
2014-09-20 06;22131.5
2014-09-20 07;23068.33
2014-09-20 08;23633.66
2014-09-20 09;25794.5
2014-09-20 10;27845.33
2014-09-20 11;28545.16
2014-09-20 12;28882.16
2014-09-20 13;29365.66
2014-09-20 14;28531.0
2014-09-20 15;27281.83
2014-09-20 16;26404.16
2014-09-20 17;26273.66
2014-09-20 18;26064.66
2014-09-20 19;26069.16
2014-09-20 20;27941.16
2014-09-20 21;29124.66
2014-09-20 22;27195.66
2014-09-20 23;25418.33
2014-09-21 00;23909.83
2014-09-21 01;22264.66
2014-09-21 02;21134.5
2014-09-21 03;20544.66
2014-09-21 04;20081.16
2014-09-21 05;19862.5
2014-09-21 06;20143.33
2014-09-21 07;20521.83
2014-09-21 08;20462.16
2014-09-21 09;21863.33
2014-09-21 10;23582.66
2014-09-21 11;24544.0
2014-09-21 12;25037.0
2014-09-21 13;25766.16
2014-09-21 14;25671.16
2014-09-21 15;24568.5
2014-09-21 16;24009.0
2014-09-21 17;23461.16
2014-09-21 18;23417.83
2014-09-21 19;23998.16
2014-09-21 20;26671.83
2014-09-21 21;28354.66
2014-09-21 22;26994.66
2014-09-21 23;25099.16
2014-09-22 00;23519.33
2014-09-22 01;22021.66
2014-09-22 02;21187.33
2014-09-22 03;20791.66
2014-09-22 04;20704.0
2014-09-22 05;21242.66
2014-09-22 06;23390.83
2014-09-22 07;27042.83
2014-09-22 08;29200.16
2014-09-22 09;30628.83
2014-09-22 10;31726.16
2014-09-22 11;32215.16
2014-09-22 12;32624.5
2014-09-22 13;32524.5
2014-09-22 14;31052.16
2014-09-22 15;30227.33
2014-09-22 16;30198.83
2014-09-22 17;30280.5
2014-09-22 18;29971.5
2014-09-22 19;29867.33
2014-09-22 20;31716.83
2014-09-22 21;31901.83
2014-09-22 22;28786.5
2014-09-22 23;26044.16
2014-09-23 00;24580.33
2014-09-23 01;23351.66
2014-09-23 02;22500.0
2014-09-23 03;22079.5
2014-09-23 04;21907.33
2014-09-23 05;22118.66
2014-09-23 06;23847.16
2014-09-23 07;27213.5
2014-09-23 08;28969.33
2014-09-23 09;29934.66
2014-09-23 10;30832.66
2014-09-23 11;31376.66
2014-09-23 12;31839.5
2014-09-23 13;31931.66
2014-09-23 14;30928.83
2014-09-23 15;30065.0
2014-09-23 16;29933.0
2014-09-23 17;29990.5
2014-09-23 18;29747.83
2014-09-23 19;29563.83
2014-09-23 20;31571.5
2014-09-23 21;31863.0
2014-09-23 22;28851.5
2014-09-23 23;26296.33
2014-09-24 00;24813.16
2014-09-24 01;23362.83
2014-09-24 02;22486.16
2014-09-24 03;22066.16
2014-09-24 04;21916.33
2014-09-24 05;22216.66
2014-09-24 06;23722.16
2014-09-24 07;26789.83
2014-09-24 08;28435.5
2014-09-24 09;29471.33
2014-09-24 10;30377.66
2014-09-24 11;30925.66
2014-09-24 12;31342.5
2014-09-24 13;31293.16
2014-09-24 14;30210.33
2014-09-24 15;29290.33
2014-09-24 16;29146.16
2014-09-24 17;29316.66
2014-09-24 18;29075.66
2014-09-24 19;29014.0
2014-09-24 20;31093.16
2014-09-24 21;31649.16
2014-09-24 22;28574.16
2014-09-24 23;26015.66
2014-09-25 00;24546.0
2014-09-25 01;23270.0
2014-09-25 02;22368.33
2014-09-25 03;22031.0
2014-09-25 04;21928.0
2014-09-25 05;22164.0
2014-09-25 06;23655.33
2014-09-25 07;27023.5
2014-09-25 08;28651.0
2014-09-25 09;29521.66
2014-09-25 10;30306.5
2014-09-25 11;30648.16
2014-09-25 12;31207.83
2014-09-25 13;31383.66
2014-09-25 14;30292.83
2014-09-25 15;29468.16
2014-09-25 16;29363.16
2014-09-25 17;29441.0
2014-09-25 18;29146.66
2014-09-25 19;28915.66
2014-09-25 20;31290.33
2014-09-25 21;31720.0
2014-09-25 22;28739.83
2014-09-25 23;25966.0
2014-09-26 00;24477.33
2014-09-26 01;22873.83
2014-09-26 02;22096.66
2014-09-26 03;21691.5
2014-09-26 04;21467.66
2014-09-26 05;21828.33
2014-09-26 06;23578.66
2014-09-26 07;26788.83
2014-09-26 08;28454.5
2014-09-26 09;29555.66
2014-09-26 10;30331.66
2014-09-26 11;30669.66
2014-09-26 12;31135.16
2014-09-26 13;31255.5
2014-09-26 14;30225.16
2014-09-26 15;29311.5
2014-09-26 16;29152.83
2014-09-26 17;29180.83
2014-09-26 18;28747.0
2014-09-26 19;28720.66
2014-09-26 20;30638.16
2014-09-26 21;30941.83
2014-09-26 22;28142.33
2014-09-26 23;25872.0
2014-09-27 00;24503.83
2014-09-27 01;23021.16
2014-09-27 02;21982.16
2014-09-27 03;21330.83
2014-09-27 04;20911.83
2014-09-27 05;20790.0
2014-09-27 06;21059.33
2014-09-27 07;22147.83
2014-09-27 08;22716.33
2014-09-27 09;24844.5
2014-09-27 10;26425.66
2014-09-27 11;27081.16
2014-09-27 12;27170.66
2014-09-27 13;27551.83
2014-09-27 14;26878.33
2014-09-27 15;25426.0
2014-09-27 16;24539.5
2014-09-27 17;24370.66
2014-09-27 18;24303.33
2014-09-27 19;24711.5
2014-09-27 20;26976.16
2014-09-27 21;27928.5
2014-09-27 22;25968.5
2014-09-27 23;24020.83
2014-09-28 00;22525.16
2014-09-28 01;21054.16
2014-09-28 02;20176.5
2014-09-28 03;19512.66
2014-09-28 04;19235.16
2014-09-28 05;19175.16
2014-09-28 06;19395.5
2014-09-28 07;20007.16
2014-09-28 08;20014.16
2014-09-28 09;21525.33
2014-09-28 10;23156.83
2014-09-28 11;24114.66
2014-09-28 12;24525.83
2014-09-28 13;25023.0
2014-09-28 14;24871.0
2014-09-28 15;23441.0
2014-09-28 16;22500.83
2014-09-28 17;22295.66
2014-09-28 18;22479.66
2014-09-28 19;23132.0
2014-09-28 20;25881.83
2014-09-28 21;27161.66
2014-09-28 22;25920.16
2014-09-28 23;24093.0
2014-09-29 00;22449.16
2014-09-29 01;21123.66
2014-09-29 02;20231.0
2014-09-29 03;20039.16
2014-09-29 04;20083.5
2014-09-29 05;20558.33
2014-09-29 06;22817.16
2014-09-29 07;26657.66
2014-09-29 08;28661.5
2014-09-29 09;29558.5
2014-09-29 10;30567.16
2014-09-29 11;30949.83
2014-09-29 12;31373.16
2014-09-29 13;31384.83
2014-09-29 14;30331.33
2014-09-29 15;29540.33
2014-09-29 16;29488.5
2014-09-29 17;29692.0
2014-09-29 18;29300.5
2014-09-29 19;29402.0
2014-09-29 20;31745.33
2014-09-29 21;31746.33
2014-09-29 22;28588.33
2014-09-29 23;25923.16
2014-09-30 00;24391.16
2014-09-30 01;23062.66
2014-09-30 02;22124.33
2014-09-30 03;21697.5
2014-09-30 04;21668.66
2014-09-30 05;21971.66
2014-09-30 06;23933.0
2014-09-30 07;27284.83
2014-09-30 08;29054.83
2014-09-30 09;29963.0
2014-09-30 10;30788.33
2014-09-30 11;31274.66
2014-09-30 12;31662.33
2014-09-30 13;31694.83
2014-09-30 14;30670.16
2014-09-30 15;29977.66
2014-09-30 16;29897.66
2014-09-30 17;30070.16
2014-09-30 18;29716.0
2014-09-30 19;29688.16
2014-09-30 20;32130.16
2014-09-30 21;32020.83
2014-09-30 22;28818.16
2014-09-30 23;26115.66
2014-10-01 00;24417.33
2014-10-01 01;23055.66
2014-10-01 02;22173.33
2014-10-01 03;21919.0
2014-10-01 04;21739.0
2014-10-01 05;22196.83
2014-10-01 06;24107.33
2014-10-01 07;27538.66
2014-10-01 08;29227.16
2014-10-01 09;30208.83
2014-10-01 10;31012.66
2014-10-01 11;31633.33
2014-10-01 12;31967.0
2014-10-01 13;31948.0
2014-10-01 14;30833.66
2014-10-01 15;30159.5
2014-10-01 16;30007.33
2014-10-01 17;30134.66
2014-10-01 18;29748.33
2014-10-01 19;29944.16
2014-10-01 20;32267.33
2014-10-01 21;32234.33
2014-10-01 22;29044.33
2014-10-01 23;26251.5
2014-10-02 00;24633.0
2014-10-02 01;23280.16
2014-10-02 02;22396.33
2014-10-02 03;22230.0
2014-10-02 04;21983.5
2014-10-02 05;22236.66
2014-10-02 06;24139.0
2014-10-02 07;27532.16
2014-10-02 08;29410.0
2014-10-02 09;30264.66
2014-10-02 10;31093.0
2014-10-02 11;31462.16
2014-10-02 12;32153.16
2014-10-02 13;32459.0
2014-10-02 14;31231.5
2014-10-02 15;30522.16
2014-10-02 16;30505.83
2014-10-02 17;30487.33
2014-10-02 18;30276.0
2014-10-02 19;30197.66
2014-10-02 20;32259.16
2014-10-02 21;32033.33
2014-10-02 22;29095.5
2014-10-02 23;26360.16
2014-10-03 00;24683.66
2014-10-03 01;23359.66
2014-10-03 02;22467.83
2014-10-03 03;21964.66
2014-10-03 04;21826.16
2014-10-03 05;22157.33
2014-10-03 06;23944.83
2014-10-03 07;27340.0
2014-10-03 08;29075.83
2014-10-03 09;30061.5
2014-10-03 10;30965.83
2014-10-03 11;31435.66
2014-10-03 12;32002.5
2014-10-03 13;32209.83
2014-10-03 14;31101.66
2014-10-03 15;30220.5
2014-10-03 16;29992.66
2014-10-03 17;29839.0
2014-10-03 18;29536.16
2014-10-03 19;29464.0
2014-10-03 20;31653.5
2014-10-03 21;31275.5
2014-10-03 22;28455.66
2014-10-03 23;26214.66
2014-10-04 00;24775.16
2014-10-04 01;23247.5
2014-10-04 02;22142.83
2014-10-04 03;21463.0
2014-10-04 04;21177.0
2014-10-04 05;20900.0
2014-10-04 06;21142.16
2014-10-04 07;22092.33
2014-10-04 08;22905.83
2014-10-04 09;24929.33
2014-10-04 10;26700.16
2014-10-04 11;27302.16
2014-10-04 12;27491.83
2014-10-04 13;27876.33
2014-10-04 14;27246.16
2014-10-04 15;25963.0
2014-10-04 16;25166.66
2014-10-04 17;24830.83
2014-10-04 18;24902.33
2014-10-04 19;25430.0
2014-10-04 20;27968.5
2014-10-04 21;28346.33
2014-10-04 22;26453.33
2014-10-04 23;24582.16
2014-10-05 00;23068.66
2014-10-05 01;21506.5
2014-10-05 02;20550.5
2014-10-05 03;19804.33
2014-10-05 04;19445.33
2014-10-05 05;19330.66
2014-10-05 06;19405.0
2014-10-05 07;19891.83
2014-10-05 08;19978.5
2014-10-05 09;21321.5
2014-10-05 10;22967.66
2014-10-05 11;23847.83
2014-10-05 12;24244.5
2014-10-05 13;24709.0
2014-10-05 14;24649.83
2014-10-05 15;23389.33
2014-10-05 16;22760.33
2014-10-05 17;22316.5
2014-10-05 18;22423.0
2014-10-05 19;23242.5
2014-10-05 20;26551.5
2014-10-05 21;27380.33
2014-10-05 22;25870.5
2014-10-05 23;23952.83
2014-10-06 00;22349.33
2014-10-06 01;21043.83
2014-10-06 02;20304.66
2014-10-06 03;19970.33
2014-10-06 04;20042.16
2014-10-06 05;20490.66
2014-10-06 06;22735.5
2014-10-06 07;26489.16
2014-10-06 08;28723.5
2014-10-06 09;29800.5
2014-10-06 10;30584.0
2014-10-06 11;31043.66
2014-10-06 12;31647.0
2014-10-06 13;31829.5
2014-10-06 14;30688.5
2014-10-06 15;29909.0
2014-10-06 16;29828.16
2014-10-06 17;29919.5
2014-10-06 18;29598.83
2014-10-06 19;29733.66
2014-10-06 20;32131.66
2014-10-06 21;31768.66
2014-10-06 22;28759.83
2014-10-06 23;26048.16
2014-10-07 00;24572.83
2014-10-07 01;23208.83
2014-10-07 02;22428.33
2014-10-07 03;22112.5
2014-10-07 04;21884.16
2014-10-07 05;22289.16
2014-10-07 06;23946.66
2014-10-07 07;27332.33
2014-10-07 08;29222.83
2014-10-07 09;30004.66
2014-10-07 10;30816.16
2014-10-07 11;31390.66
2014-10-07 12;31828.66
2014-10-07 13;31962.16
2014-10-07 14;31060.33
2014-10-07 15;30246.66
2014-10-07 16;30166.0
2014-10-07 17;30279.0
2014-10-07 18;29961.83
2014-10-07 19;30281.16
2014-10-07 20;32652.16
2014-10-07 21;32002.16
2014-10-07 22;29065.83
2014-10-07 23;26271.83
2014-10-08 00;24619.0
2014-10-08 01;23391.33
2014-10-08 02;22724.83
2014-10-08 03;22326.66
2014-10-08 04;22118.33
2014-10-08 05;22436.5
2014-10-08 06;24315.83
2014-10-08 07;27883.66
2014-10-08 08;29858.5
2014-10-08 09;30426.5
2014-10-08 10;31116.5
2014-10-08 11;31369.66
2014-10-08 12;31651.66
2014-10-08 13;31828.0
2014-10-08 14;30792.5
2014-10-08 15;30290.0
2014-10-08 16;30350.0
2014-10-08 17;30541.0
2014-10-08 18;29927.0
2014-10-08 19;30373.33
2014-10-08 20;32672.83
2014-10-08 21;32033.16
2014-10-08 22;28861.0
2014-10-08 23;26280.66
2014-10-09 00;24695.5
2014-10-09 01;23362.5
2014-10-09 02;22565.33
2014-10-09 03;22153.66
2014-10-09 04;21914.66
2014-10-09 05;22114.66
2014-10-09 06;23525.66
2014-10-09 07;26635.5
2014-10-09 08;28370.66
2014-10-09 09;29317.66
2014-10-09 10;30236.0
2014-10-09 11;30676.0
2014-10-09 12;31264.33
2014-10-09 13;31396.16
2014-10-09 14;30246.33
2014-10-09 15;29466.16
2014-10-09 16;29333.5
2014-10-09 17;29450.16
2014-10-09 18;29200.5
2014-10-09 19;29752.5
2014-10-09 20;32166.83
2014-10-09 21;31445.33
2014-10-09 22;28608.0
2014-10-09 23;26127.0
2014-10-10 00;24576.16
2014-10-10 01;23178.83
2014-10-10 02;22093.33
2014-10-10 03;21767.0
2014-10-10 04;21623.33
2014-10-10 05;21961.16
2014-10-10 06;23645.0
2014-10-10 07;26955.66
2014-10-10 08;28858.33
2014-10-10 09;29796.66
2014-10-10 10;30667.83
2014-10-10 11;31002.0
2014-10-10 12;31246.83
2014-10-10 13;31462.5
2014-10-10 14;30284.0
2014-10-10 15;29171.83
2014-10-10 16;28814.83
2014-10-10 17;28859.5
2014-10-10 18;28625.83
2014-10-10 19;29220.33
2014-10-10 20;31239.66
2014-10-10 21;30651.5
2014-10-10 22;27891.83
2014-10-10 23;25653.16
2014-10-11 00;24246.0
2014-10-11 01;22939.5
2014-10-11 02;21735.5
2014-10-11 03;21181.83
2014-10-11 04;20797.16
2014-10-11 05;20599.66
2014-10-11 06;20864.66
2014-10-11 07;21941.16
2014-10-11 08;22849.16
2014-10-11 09;24946.5
2014-10-11 10;26674.16
2014-10-11 11;27051.66
2014-10-11 12;27071.33
2014-10-11 13;27319.16
2014-10-11 14;26609.33
2014-10-11 15;25260.5
2014-10-11 16;24530.16
2014-10-11 17;24143.5
2014-10-11 18;24230.83
2014-10-11 19;25227.66
2014-10-11 20;27620.83
2014-10-11 21;27735.66
2014-10-11 22;25956.0
2014-10-11 23;24056.16
2014-10-12 00;22754.33
2014-10-12 01;21516.16
2014-10-12 02;20482.0
2014-10-12 03;19750.33
2014-10-12 04;19435.66
2014-10-12 05;19568.83
2014-10-12 06;19467.83
2014-10-12 07;19989.16
2014-10-12 08;20026.16
2014-10-12 09;21302.5
2014-10-12 10;22964.33
2014-10-12 11;23792.83
2014-10-12 12;24121.16
2014-10-12 13;24528.16
2014-10-12 14;24315.83
2014-10-12 15;22988.66
2014-10-12 16;22253.16
2014-10-12 17;21888.16
2014-10-12 18;22191.66
2014-10-12 19;23320.0
2014-10-12 20;26095.83
2014-10-12 21;26478.5
2014-10-12 22;25367.33
2014-10-12 23;23612.33
2014-10-13 00;21944.0
2014-10-13 01;20710.83
2014-10-13 02;19914.16
2014-10-13 03;19517.0
2014-10-13 04;19397.16
2014-10-13 05;19868.83
2014-10-13 06;21724.83
2014-10-13 07;24691.0
2014-10-13 08;26243.33
2014-10-13 09;27305.5
2014-10-13 10;28451.66
2014-10-13 11;28922.16
2014-10-13 12;29234.5
2014-10-13 13;29482.5
2014-10-13 14;28645.0
2014-10-13 15;27792.66
2014-10-13 16;27386.5
2014-10-13 17;27182.33
2014-10-13 18;27155.33
2014-10-13 19;28214.16
2014-10-13 20;30675.33
2014-10-13 21;29968.16
2014-10-13 22;27338.66
2014-10-13 23;24667.33
2014-10-14 00;23274.33
2014-10-14 01;21953.16
2014-10-14 02;21273.5
2014-10-14 03;20968.16
2014-10-14 04;20740.33
2014-10-14 05;21061.83
2014-10-14 06;22879.16
2014-10-14 07;26586.5
2014-10-14 08;29009.83
2014-10-14 09;29616.66
2014-10-14 10;30286.5
2014-10-14 11;30574.33
2014-10-14 12;30927.66
2014-10-14 13;30902.0
2014-10-14 14;29686.66
2014-10-14 15;28914.33
2014-10-14 16;28773.5
2014-10-14 17;28725.66
2014-10-14 18;28551.16
2014-10-14 19;29573.33
2014-10-14 20;32158.5
2014-10-14 21;31551.83
2014-10-14 22;28421.33
2014-10-14 23;25820.5
2014-10-15 00;24046.66
2014-10-15 01;22754.16
2014-10-15 02;21844.5
2014-10-15 03;21477.33
2014-10-15 04;21301.5
2014-10-15 05;21557.0
2014-10-15 06;23528.83
2014-10-15 07;27217.33
2014-10-15 08;29493.83
2014-10-15 09;30254.5
2014-10-15 10;30953.0
2014-10-15 11;31269.33
2014-10-15 12;31740.66
2014-10-15 13;31667.83
2014-10-15 14;30422.66
2014-10-15 15;29633.66
2014-10-15 16;29553.66
2014-10-15 17;29652.83
2014-10-15 18;29484.33
2014-10-15 19;30437.5
2014-10-15 20;32704.66
2014-10-15 21;32094.5
2014-10-15 22;29052.5
2014-10-15 23;26358.0
2014-10-16 00;24567.5
2014-10-16 01;23096.66
2014-10-16 02;22456.5
2014-10-16 03;22352.66
2014-10-16 04;22131.66
2014-10-16 05;22481.66
2014-10-16 06;23959.66
2014-10-16 07;27458.83
2014-10-16 08;29877.66
2014-10-16 09;30411.5
2014-10-16 10;31049.5
2014-10-16 11;31494.66
